filename,total_words,english_only,danish_only,ambiguous,neither
output_CREATIVE PROMPTS_20250611_134130_6.txt,308,4,180,123,1
output_CREATIVE PROMPTS_20250611_134140_7.txt,331,3,207,114,7
output_CREATIVE PROMPTS_20250611_134149_8.txt,265,0,150,111,4
output_CREATIVE PROMPTS_20250611_134201_9.txt,272,5,157,110,0
output_CREATIVE PROMPTS_20250611_134208_10.txt,212,2,142,67,1
output_CREATIVE PROMPTS_20250611_134214_11.txt,104,0,67,37,0
output_CREATIVE PROMPTS_20250611_134222_12.txt,250,0,146,104,0
output_CREATIVE PROMPTS_20250611_134232_13.txt,351,7,209,127,8
output_CREATIVE PROMPTS_20250611_134243_14.txt,437,3,269,157,8
output_CREATIVE PROMPTS_20250611_134255_15.txt,331,0,203,126,2
output_CREATIVE PROMPTS_20250611_134301_16.txt,97,2,48,37,10
output_CREATIVE PROMPTS_20250611_134312_17.txt,298,1,193,101,3
output_CREATIVE PROMPTS_20250611_134318_1.txt,317,0,201,113,3
output_CREATIVE PROMPTS_20250611_134322_18.txt,289,1,181,106,1
output_CREATIVE PROMPTS_20250611_134327_2.txt,307,0,195,111,1
output_CREATIVE PROMPTS_20250611_134330_19.txt,144,21,33,34,56
output_CREATIVE PROMPTS_20250611_134336_3.txt,342,0,181,151,10
output_CREATIVE PROMPTS_20250611_134338_20.txt,235,0,144,90,1
output_CREATIVE PROMPTS_20250611_134343_4.txt,208,0,125,83,0
output_CREATIVE PROMPTS_20250611_134346_21.txt,160,0,95,63,2
output_CREATIVE PROMPTS_20250611_134351_22.txt,54,0,41,13,0
output_CREATIVE PROMPTS_20250611_134351_5.txt,138,3,86,49,0
output_CREATIVE PROMPTS_20250611_134400_23.txt,312,1,206,102,3
output_CREATIVE PROMPTS_20250611_134400_6.txt,252,3,156,93,0
output_CREATIVE PROMPTS_20250611_134409_24.txt,248,1,145,96,6
output_CREATIVE PROMPTS_20250611_134409_7.txt,300,1,190,103,6
output_CREATIVE PROMPTS_20250611_134416_25.txt,215,0,125,84,6
output_CREATIVE PROMPTS_20250611_134418_8.txt,220,0,131,88,1
output_CREATIVE PROMPTS_20250611_134426_9.txt,268,7,154,106,1
output_CREATIVE PROMPTS_20250611_134428_26.txt,350,0,219,115,16
output_CREATIVE PROMPTS_20250611_134434_10.txt,210,2,126,79,3
output_CREATIVE PROMPTS_20250611_134437_27.txt,271,6,168,96,1
output_CREATIVE PROMPTS_20250611_134440_11.txt,142,0,91,51,0
output_CREATIVE PROMPTS_20250611_134447_28.txt,215,0,131,81,3
output_CREATIVE PROMPTS_20250611_134448_12.txt,207,0,118,88,1
output_CREATIVE PROMPTS_20250611_134454_29.txt,242,0,143,98,1
output_CREATIVE PROMPTS_20250611_134458_13.txt,358,0,207,143,8
output_CREATIVE PROMPTS_20250611_134503_30.txt,232,0,150,80,2
output_CREATIVE PROMPTS_20250611_134508_14.txt,390,0,236,152,2
output_CREATIVE PROMPTS_20250611_134518_15.txt,320,0,204,116,0
output_CREATIVE PROMPTS_20250611_134523_16.txt,66,0,32,31,3
output_CREATIVE PROMPTS_20250611_134534_17.txt,240,1,148,88,3
output_CREATIVE PROMPTS_20250611_134543_18.txt,284,0,167,112,5
output_CREATIVE PROMPTS_20250611_134551_19.txt,188,16,48,34,90
output_CREATIVE PROMPTS_20250611_134600_20.txt,284,0,171,113,0
output_CREATIVE PROMPTS_20250611_134607_21.txt,180,0,101,74,5
output_CREATIVE PROMPTS_20250611_134613_22.txt,108,0,73,35,0
output_CREATIVE PROMPTS_20250611_134622_23.txt,302,1,192,107,2
output_CREATIVE PROMPTS_20250611_134630_24.txt,261,1,150,107,3
output_CREATIVE PROMPTS_20250611_134638_25.txt,225,0,135,89,1
output_CREATIVE PROMPTS_20250611_134649_26.txt,291,3,176,105,7
output_CREATIVE PROMPTS_20250611_134658_27.txt,252,1,165,81,5
output_CREATIVE PROMPTS_20250611_134707_28.txt,216,2,137,67,10
output_CREATIVE PROMPTS_20250611_134715_29.txt,201,0,120,80,1
output_CREATIVE PROMPTS_20250611_134723_30.txt,247,0,161,80,6
output_CREATIVE PROMPTS_20250611_135352_1.txt,320,2,205,110,3
output_CREATIVE PROMPTS_20250611_135401_2.txt,322,0,184,136,2
output_CREATIVE PROMPTS_20250611_135410_3.txt,351,6,186,158,1
output_CREATIVE PROMPTS_20250611_135417_4.txt,208,0,110,98,0
output_CREATIVE PROMPTS_20250611_135425_5.txt,116,2,65,46,3
output_CREATIVE PROMPTS_20250611_135435_6.txt,325,2,192,128,3
output_CREATIVE PROMPTS_20250611_135444_7.txt,308,0,176,115,17
output_CREATIVE PROMPTS_20250611_135453_8.txt,221,0,130,88,3
output_CREATIVE PROMPTS_20250611_135501_9.txt,280,3,146,131,0
output_CREATIVE PROMPTS_20250611_135508_10.txt,169,0,105,62,2
output_CREATIVE PROMPTS_20250611_135514_11.txt,107,0,65,42,0
output_CREATIVE PROMPTS_20250611_135522_12.txt,251,0,154,97,0
output_CREATIVE PROMPTS_20250611_135532_13.txt,336,0,211,116,9
output_CREATIVE PROMPTS_20250611_135542_14.txt,376,0,233,143,0
output_CREATIVE PROMPTS_20250611_135551_15.txt,315,0,195,120,0
output_CREATIVE PROMPTS_20250611_135557_16.txt,87,2,35,40,10
output_CREATIVE PROMPTS_20250611_135608_17.txt,330,5,216,104,5
output_CREATIVE PROMPTS_20250611_135743_1.txt,333,8,190,130,5
output_CREATIVE PROMPTS_20250611_135751_2.txt,276,2,158,115,1
output_CREATIVE PROMPTS_20250611_135801_3.txt,333,3,182,135,13
output_CREATIVE PROMPTS_20250611_135808_4.txt,213,0,111,102,0
output_CREATIVE PROMPTS_20250611_135816_5.txt,190,4,127,58,1
output_CREATIVE PROMPTS_20250611_135826_6.txt,222,2,131,89,0
output_CREATIVE PROMPTS_20250611_135834_7.txt,269,0,163,96,10
output_CREATIVE PROMPTS_20250611_135844_8.txt,219,0,136,82,1
output_CREATIVE PROMPTS_20250611_135852_9.txt,261,0,153,108,0
output_CREATIVE PROMPTS_20250611_135859_10.txt,196,0,130,64,2
output_CREATIVE PROMPTS_20250611_135905_11.txt,93,0,58,35,0
output_CREATIVE PROMPTS_20250611_135913_12.txt,257,0,143,114,0
output_CREATIVE PROMPTS_20250611_135923_13.txt,306,0,188,115,3
output_CREATIVE PROMPTS_20250611_135933_14.txt,414,0,255,157,2
output_CREATIVE PROMPTS_20250611_135942_15.txt,316,0,203,111,2
output_CREATIVE PROMPTS_20250611_135947_16.txt,65,1,34,27,3
output_CREATIVE PROMPTS_20250611_135959_17.txt,258,1,163,91,3
output_CREATIVE PROMPTS_20250611_140002_1.txt,316,3,184,125,4
output_CREATIVE PROMPTS_20250611_140008_18.txt,272,1,172,93,6
output_CREATIVE PROMPTS_20250611_140011_2.txt,281,0,159,121,1
output_CREATIVE PROMPTS_20250611_140015_19.txt,131,7,55,51,18
