filename,total_words,english_only,danish_only,ambiguous,neither
output_NON_STEM_20250610_195850_7.txt,633,3,404,214,12
output_NON_STEM_20250610_195909_8.txt,707,0,437,259,11
output_NON_STEM_20250610_195922_9.txt,439,1,282,154,2
output_NON_STEM_20250610_195938_10.txt,588,0,352,232,4
output_NON_STEM_20250610_195950_11.txt,509,0,316,190,3
output_NON_STEM_20250610_200008_12.txt,658,6,422,216,14
output_NON_STEM_20250610_200021_13.txt,394,3,230,145,16
output_NON_STEM_20250610_200035_1.txt,594,2,353,227,12
output_NON_STEM_20250610_200040_14.txt,714,4,461,236,13
output_NON_STEM_20250610_200048_2.txt,489,0,292,163,34
output_NON_STEM_20250610_200056_15.txt,509,0,309,199,1
output_NON_STEM_20250610_200104_3.txt,612,1,377,231,3
output_NON_STEM_20250610_200116_4.txt,458,0,300,157,1
output_NON_STEM_20250610_200133_5.txt,666,0,429,232,5
output_NON_STEM_20250610_200146_6.txt,554,0,345,203,6
output_NON_STEM_20250610_200204_7.txt,742,1,477,256,8
output_NON_STEM_20250610_200219_8.txt,582,0,358,220,4
output_NON_STEM_20250610_200231_9.txt,468,0,277,189,2
output_NON_STEM_20250610_200247_10.txt,643,0,391,247,5
output_NON_STEM_20250610_200301_11.txt,508,0,299,205,4
output_NON_STEM_20250610_200319_12.txt,716,6,437,252,21
output_NON_STEM_20250610_200331_13.txt,397,4,237,138,18
output_NON_STEM_20250610_200350_14.txt,696,4,431,239,22
output_NON_STEM_20250610_200403_15.txt,509,0,297,211,1
output_NON_STEM_20250610_201933_1.txt,583,4,343,221,15
output_NON_STEM_20250610_201945_2.txt,384,1,238,120,25
output_NON_STEM_20250610_202000_3.txt,523,0,327,195,1
output_NON_STEM_20250610_202011_4.txt,488,0,295,190,3
output_NON_STEM_20250610_202027_5.txt,595,2,378,203,12
output_NON_STEM_20250610_202041_6.txt,548,0,366,179,3
output_NON_STEM_20250610_202059_7.txt,731,2,439,281,9
output_NON_STEM_20250610_202117_8.txt,766,0,470,293,3
output_NON_STEM_20250610_202131_9.txt,554,0,342,210,2
output_NON_STEM_20250610_202147_10.txt,563,0,336,221,6
output_NON_STEM_20250610_202154_1.txt,534,0,346,185,3
output_NON_STEM_20250610_202200_11.txt,494,0,309,180,5
output_NON_STEM_20250610_202206_2.txt,476,0,270,168,38
output_NON_STEM_20250610_202219_12.txt,799,2,493,287,17
output_NON_STEM_20250610_202224_3.txt,698,0,422,273,3
output_NON_STEM_20250610_202232_13.txt,386,3,231,139,13
output_NON_STEM_20250610_202235_4.txt,388,0,234,152,2
output_NON_STEM_20250610_202251_5.txt,672,2,449,214,7
output_NON_STEM_20250610_202252_14.txt,601,7,394,189,11
output_NON_STEM_20250610_202302_6.txt,398,0,267,130,1
output_NON_STEM_20250610_202306_15.txt,549,0,334,214,1
output_NON_STEM_20250610_202318_7.txt,609,2,378,221,8
output_NON_STEM_20250610_202335_8.txt,658,1,396,252,9
output_NON_STEM_20250610_202348_9.txt,473,0,274,197,2
output_NON_STEM_20250610_202404_10.txt,583,0,346,236,1
output_NON_STEM_20250610_202417_11.txt,521,0,314,201,6
output_NON_STEM_20250610_202435_12.txt,763,9,469,273,12
output_NON_STEM_20250610_202450_13.txt,630,11,374,220,25
output_NON_STEM_20250610_202504_1.txt,612,0,395,206,11
output_NON_STEM_20250610_202511_14.txt,787,17,492,237,41
output_NON_STEM_20250610_202515_2.txt,418,0,238,145,35
output_NON_STEM_20250610_202525_15.txt,547,0,330,211,6
output_NON_STEM_20250610_202531_3.txt,576,0,361,214,1
output_NON_STEM_20250610_202544_4.txt,539,0,335,203,1
output_NON_STEM_20250610_202602_5.txt,760,2,451,289,18
output_NON_STEM_20250610_202615_6.txt,561,0,349,211,1
output_NON_STEM_20250610_202632_7.txt,655,1,415,236,3
output_NON_STEM_20250610_202649_8.txt,648,0,419,224,5
output_NON_STEM_20250610_202704_9.txt,515,0,314,197,4
output_NON_STEM_20250610_202719_10.txt,540,0,314,223,3
output_NON_STEM_20250610_202733_11.txt,524,0,338,180,6
output_NON_STEM_20250610_202750_12.txt,595,6,369,208,12
output_NON_STEM_20250610_202803_13.txt,485,9,274,170,32
output_NON_STEM_20250610_202824_14.txt,688,6,457,209,16
output_NON_STEM_20250610_202837_15.txt,449,1,267,178,3
output_NON_STEM_20250610_204623_1.txt,502,4,314,173,11
output_NON_STEM_20250610_204636_2.txt,481,1,282,160,38
output_NON_STEM_20250610_204652_3.txt,567,1,342,223,1
output_NON_STEM_20250610_204704_4.txt,504,5,313,186,0
output_NON_STEM_20250610_204721_5.txt,757,0,491,258,8
output_NON_STEM_20250610_204735_6.txt,595,1,384,207,3
output_NON_STEM_20250610_204751_7.txt,597,1,355,237,4
output_NON_STEM_20250610_204809_8.txt,782,0,480,296,6
output_NON_STEM_20250610_204823_9.txt,479,1,306,168,4
output_NON_STEM_20250610_204838_10.txt,535,0,337,192,6
output_NON_STEM_20250610_204852_11.txt,594,0,343,243,8
output_NON_STEM_20250610_204910_12.txt,691,4,438,235,14
output_NON_STEM_20250610_204918_1.txt,641,2,409,222,8
output_NON_STEM_20250610_204922_13.txt,372,6,224,124,18
output_NON_STEM_20250610_204930_2.txt,419,2,246,148,23
output_NON_STEM_20250610_204941_14.txt,705,4,452,235,14
output_NON_STEM_20250610_204947_3.txt,764,0,449,313,2
output_NON_STEM_20250610_204955_15.txt,565,0,353,205,7
output_NON_STEM_20250610_204959_4.txt,490,0,288,200,2
output_NON_STEM_20250610_205014_5.txt,550,0,358,186,6
output_NON_STEM_20250610_205028_6.txt,561,0,371,186,4
output_NON_STEM_20250610_205045_7.txt,687,0,427,257,3
output_NON_STEM_20250610_205101_8.txt,634,0,403,227,4
output_NON_STEM_20250610_205116_9.txt,444,0,285,156,3
output_NON_STEM_20250610_205131_10.txt,554,0,329,220,5
output_NON_STEM_20250610_205145_11.txt,512,0,292,213,7
output_NON_STEM_20250610_205202_12.txt,764,5,478,269,12
output_NON_STEM_20250610_205215_13.txt,452,7,261,167,17
output_NON_STEM_20250610_205233_14.txt,730,6,447,258,19
output_NON_STEM_20250610_205248_15.txt,570,0,358,211,1
