filename,total_words,english_only,danish_only,ambiguous,neither
output_CREATIVE PROMPTS_20250610_194639_3.txt,650,1,393,252,4
output_CREATIVE PROMPTS_20250610_194648_4.txt,245,0,151,93,1
output_CREATIVE PROMPTS_20250610_194653_28.txt,405,0,236,161,8
output_CREATIVE PROMPTS_20250610_194655_18.txt,567,1,344,207,15
output_CREATIVE PROMPTS_20250610_194700_5.txt,303,7,189,107,0
output_CREATIVE PROMPTS_20250610_194704_19.txt,223,24,62,48,89
output_CREATIVE PROMPTS_20250610_194704_29.txt,350,0,223,127,0
output_CREATIVE PROMPTS_20250610_194714_6.txt,335,2,204,128,1
output_CREATIVE PROMPTS_20250610_194716_30.txt,361,1,241,115,4
output_CREATIVE PROMPTS_20250610_194717_20.txt,447,0,284,160,3
output_CREATIVE PROMPTS_20250610_194727_7.txt,500,19,280,182,19
output_CREATIVE PROMPTS_20250610_194728_21.txt,271,0,152,116,3
output_CREATIVE PROMPTS_20250610_194733_22.txt,60,0,37,23,0
output_CREATIVE PROMPTS_20250610_194739_8.txt,301,0,180,120,1
output_CREATIVE PROMPTS_20250610_194745_23.txt,359,1,221,132,5
output_CREATIVE PROMPTS_20250610_194752_9.txt,503,0,267,235,1
output_CREATIVE PROMPTS_20250610_194759_24.txt,388,10,212,161,5
output_CREATIVE PROMPTS_20250610_194802_10.txt,266,0,170,93,3
output_CREATIVE PROMPTS_20250610_194808_25.txt,320,0,181,139,0
output_CREATIVE PROMPTS_20250610_194812_11.txt,262,0,141,120,1
output_CREATIVE PROMPTS_20250610_194824_12.txt,396,1,233,162,0
output_CREATIVE PROMPTS_20250610_194824_26.txt,450,0,278,153,19
output_CREATIVE PROMPTS_20250610_194837_27.txt,338,0,211,112,15
output_CREATIVE PROMPTS_20250610_194840_13.txt,572,0,352,213,7
output_CREATIVE PROMPTS_20250610_194854_14.txt,396,0,233,163,0
output_CREATIVE PROMPTS_20250610_194854_28.txt,537,0,335,199,3
output_CREATIVE PROMPTS_20250610_194903_29.txt,278,0,170,108,0
output_CREATIVE PROMPTS_20250610_194906_15.txt,409,1,261,145,2
output_CREATIVE PROMPTS_20250610_194913_16.txt,117,0,77,40,0
output_CREATIVE PROMPTS_20250610_194913_30.txt,237,0,152,83,2
output_CREATIVE PROMPTS_20250610_194933_17.txt,480,2,294,180,4
output_CREATIVE PROMPTS_20250610_194949_18.txt,540,0,338,199,3
output_CREATIVE PROMPTS_20250610_194958_19.txt,152,9,42,37,64
output_CREATIVE PROMPTS_20250610_195012_20.txt,514,1,301,207,5
output_CREATIVE PROMPTS_20250610_195018_21.txt,70,0,38,32,0
output_CREATIVE PROMPTS_20250610_195023_22.txt,36,0,23,13,0
output_CREATIVE PROMPTS_20250610_195035_23.txt,390,0,226,160,4
output_CREATIVE PROMPTS_20250610_195048_24.txt,336,3,196,135,2
output_CREATIVE PROMPTS_20250610_195058_25.txt,305,0,193,112,0
output_CREATIVE PROMPTS_20250610_195116_26.txt,556,2,346,179,29
output_CREATIVE PROMPTS_20250610_195128_27.txt,383,0,236,144,3
output_CREATIVE PROMPTS_20250610_195148_28.txt,410,0,248,142,20
output_CREATIVE PROMPTS_20250610_195158_29.txt,290,0,173,115,2
output_CREATIVE PROMPTS_20250610_195209_30.txt,301,1,199,99,2
output_CREATIVE PROMPTS_20250610_200512_1.txt,610,0,388,214,8
output_CREATIVE PROMPTS_20250610_200525_2.txt,448,0,274,171,3
output_CREATIVE PROMPTS_20250610_200542_3.txt,594,20,324,243,7
output_CREATIVE PROMPTS_20250610_200550_4.txt,214,0,119,95,0
output_CREATIVE PROMPTS_20250610_200600_5.txt,340,4,202,133,1
output_CREATIVE PROMPTS_20250610_200613_6.txt,371,4,213,148,6
output_CREATIVE PROMPTS_20250610_200629_7.txt,574,12,318,219,25
output_CREATIVE PROMPTS_20250610_200640_8.txt,290,0,182,107,1
output_CREATIVE PROMPTS_20250610_200652_9.txt,422,2,220,193,7
output_CREATIVE PROMPTS_20250610_200704_10.txt,369,6,227,133,3
output_CREATIVE PROMPTS_20250610_200711_11.txt,152,0,86,66,0
output_CREATIVE PROMPTS_20250610_200719_1.txt,585,1,370,210,4
output_CREATIVE PROMPTS_20250610_200725_12.txt,388,0,238,148,2
output_CREATIVE PROMPTS_20250610_200732_2.txt,546,0,347,197,2
output_CREATIVE PROMPTS_20250610_200740_13.txt,597,0,358,234,5
output_CREATIVE PROMPTS_20250610_200752_14.txt,477,0,285,192,0
output_CREATIVE PROMPTS_20250610_200757_3.txt,598,0,343,235,20
output_CREATIVE PROMPTS_20250610_200804_15.txt,427,0,247,180,0
output_CREATIVE PROMPTS_20250610_200807_4.txt,300,0,163,137,0
output_CREATIVE PROMPTS_20250610_200811_16.txt,111,0,59,50,2
output_CREATIVE PROMPTS_20250610_200819_5.txt,323,1,188,133,1
output_CREATIVE PROMPTS_20250610_200829_17.txt,415,4,259,137,15
output_CREATIVE PROMPTS_20250610_200833_6.txt,343,1,211,123,8
output_CREATIVE PROMPTS_20250610_200842_18.txt,436,1,255,179,1
output_CREATIVE PROMPTS_20250610_200850_19.txt,246,126,4,94,22
output_CREATIVE PROMPTS_20250610_200851_7.txt,693,20,403,252,18
output_CREATIVE PROMPTS_20250610_200901_8.txt,259,0,152,107,0
output_CREATIVE PROMPTS_20250610_200904_20.txt,570,3,321,241,5
output_CREATIVE PROMPTS_20250610_200912_21.txt,173,0,97,76,0
output_CREATIVE PROMPTS_20250610_200914_9.txt,436,0,274,161,1
output_CREATIVE PROMPTS_20250610_200917_22.txt,53,0,28,25,0
output_CREATIVE PROMPTS_20250610_200925_10.txt,319,3,193,122,1
output_CREATIVE PROMPTS_20250610_200930_23.txt,349,2,220,123,4
output_CREATIVE PROMPTS_20250610_200939_11.txt,521,0,315,201,5
output_CREATIVE PROMPTS_20250610_200944_24.txt,359,6,186,150,17
output_CREATIVE PROMPTS_20250610_200954_12.txt,491,0,276,215,0
output_CREATIVE PROMPTS_20250610_200955_25.txt,366,0,222,143,1
output_CREATIVE PROMPTS_20250610_201010_13.txt,514,3,322,184,5
output_CREATIVE PROMPTS_20250610_201016_26.txt,770,0,498,245,27
output_CREATIVE PROMPTS_20250610_201025_14.txt,493,0,296,195,2
output_CREATIVE PROMPTS_20250610_201030_27.txt,420,0,241,157,22
output_CREATIVE PROMPTS_20250610_201035_1.txt,497,1,300,187,9
output_CREATIVE PROMPTS_20250610_201036_15.txt,421,0,265,156,0
output_CREATIVE PROMPTS_20250610_201043_16.txt,165,0,99,66,0
output_CREATIVE PROMPTS_20250610_201045_28.txt,449,0,269,174,6
output_CREATIVE PROMPTS_20250610_201048_2.txt,448,1,282,163,2
output_CREATIVE PROMPTS_20250610_201054_29.txt,224,0,129,93,2
output_CREATIVE PROMPTS_20250610_201103_3.txt,519,2,311,203,3
output_CREATIVE PROMPTS_20250610_201104_17.txt,521,2,314,196,9
output_CREATIVE PROMPTS_20250610_201105_30.txt,316,0,222,93,1
output_CREATIVE PROMPTS_20250610_201112_4.txt,205,0,109,94,2
output_CREATIVE PROMPTS_20250610_201119_18.txt,544,0,326,216,2
output_CREATIVE PROMPTS_20250610_201122_5.txt,226,2,138,84,2
output_CREATIVE PROMPTS_20250610_201127_19.txt,207,121,3,73,10
output_CREATIVE PROMPTS_20250610_201134_6.txt,238,4,134,98,2
output_CREATIVE PROMPTS_20250610_201139_20.txt,428,7,253,166,2
output_CREATIVE PROMPTS_20250610_201147_21.txt,214,0,131,80,3
output_CREATIVE PROMPTS_20250610_201151_7.txt,643,20,346,255,22
output_CREATIVE PROMPTS_20250610_201153_22.txt,50,0,31,19,0
output_CREATIVE PROMPTS_20250610_201203_8.txt,320,2,178,139,1
output_CREATIVE PROMPTS_20250610_201206_23.txt,429,0,267,158,4
output_CREATIVE PROMPTS_20250610_201216_9.txt,442,0,255,180,7
output_CREATIVE PROMPTS_20250610_201218_24.txt,382,3,223,151,5
output_CREATIVE PROMPTS_20250610_201227_10.txt,381,2,248,129,2
output_CREATIVE PROMPTS_20250610_201229_25.txt,333,6,222,103,2
output_CREATIVE PROMPTS_20250610_201235_11.txt,177,0,111,65,1
output_CREATIVE PROMPTS_20250610_201247_26.txt,549,5,345,182,17
output_CREATIVE PROMPTS_20250610_201248_12.txt,420,0,233,186,1
output_CREATIVE PROMPTS_20250610_201301_27.txt,448,0,288,153,7
output_CREATIVE PROMPTS_20250610_201304_13.txt,606,0,386,218,2
output_CREATIVE PROMPTS_20250610_201319_14.txt,531,0,325,206,0
output_CREATIVE PROMPTS_20250610_201319_28.txt,538,0,299,233,6
output_CREATIVE PROMPTS_20250610_201329_29.txt,256,0,150,105,1
output_CREATIVE PROMPTS_20250610_201331_15.txt,423,0,265,158,0
output_CREATIVE PROMPTS_20250610_201338_16.txt,134,0,79,55,0
output_CREATIVE PROMPTS_20250610_201339_30.txt,270,0,181,83,6
output_CREATIVE PROMPTS_20250610_201355_17.txt,411,4,259,141,7
output_CREATIVE PROMPTS_20250610_201415_18.txt,598,0,361,234,3
output_CREATIVE PROMPTS_20250610_201423_19.txt,193,105,2,83,3
output_CREATIVE PROMPTS_20250610_201436_20.txt,467,4,264,196,3
output_CREATIVE PROMPTS_20250610_201443_21.txt,135,0,78,57,0
output_CREATIVE PROMPTS_20250610_201449_22.txt,77,0,46,31,0
output_CREATIVE PROMPTS_20250610_201502_23.txt,337,0,205,128,4
output_CREATIVE PROMPTS_20250610_201515_24.txt,396,8,225,157,6
output_CREATIVE PROMPTS_20250610_201528_25.txt,459,1,271,182,5
output_CREATIVE PROMPTS_20250610_201547_26.txt,651,2,404,209,36
output_CREATIVE PROMPTS_20250610_201602_27.txt,447,0,291,156,0
output_CREATIVE PROMPTS_20250610_201623_28.txt,547,1,355,184,7
output_CREATIVE PROMPTS_20250610_201632_29.txt,251,0,151,100,0
output_CREATIVE PROMPTS_20250610_201642_30.txt,303,0,196,104,3
output_CREATIVE PROMPTS_20250610_202944_1.txt,556,2,334,202,18
output_CREATIVE PROMPTS_20250610_202956_2.txt,428,0,244,181,3
output_CREATIVE PROMPTS_20250610_203014_3.txt,709,2,381,307,19
output_CREATIVE PROMPTS_20250610_203024_4.txt,300,0,176,122,2
output_CREATIVE PROMPTS_20250610_203034_5.txt,262,3,151,98,10
output_CREATIVE PROMPTS_20250610_203151_1.txt,536,1,351,180,4
output_CREATIVE PROMPTS_20250610_203202_2.txt,404,0,232,171,1
output_CREATIVE PROMPTS_20250610_203220_3.txt,610,1,356,247,6
output_CREATIVE PROMPTS_20250610_203229_4.txt,259,0,151,107,1
output_CREATIVE PROMPTS_20250610_203238_5.txt,214,1,138,74,1
output_CREATIVE PROMPTS_20250610_203252_6.txt,377,8,208,160,1
output_CREATIVE PROMPTS_20250610_203307_7.txt,594,14,344,214,22
output_CREATIVE PROMPTS_20250610_203318_8.txt,309,0,166,140,3
output_CREATIVE PROMPTS_20250610_203330_9.txt,456,0,269,181,6
output_CREATIVE PROMPTS_20250610_203341_10.txt,304,6,181,113,4
output_CREATIVE PROMPTS_20250610_203351_11.txt,275,0,165,109,1
output_CREATIVE PROMPTS_20250610_203405_12.txt,454,0,261,193,0
output_CREATIVE PROMPTS_20250610_203424_13.txt,640,0,399,236,5
output_CREATIVE PROMPTS_20250610_203438_14.txt,542,0,332,209,1
output_CREATIVE PROMPTS_20250610_203450_15.txt,443,0,289,151,3
output_CREATIVE PROMPTS_20250610_203456_16.txt,98,0,57,40,1
output_CREATIVE PROMPTS_20250610_203504_1.txt,439,1,255,169,14
output_CREATIVE PROMPTS_20250610_203517_2.txt,361,1,223,136,1
output_CREATIVE PROMPTS_20250610_203519_17.txt,485,15,289,166,15
output_CREATIVE PROMPTS_20250610_203534_3.txt,635,0,335,286,14
output_CREATIVE PROMPTS_20250610_203536_18.txt,566,0,365,199,2
output_CREATIVE PROMPTS_20250610_203542_4.txt,224,0,137,87,0
output_CREATIVE PROMPTS_20250610_203545_19.txt,248,156,5,78,9
output_CREATIVE PROMPTS_20250610_203553_5.txt,279,2,181,95,1
output_CREATIVE PROMPTS_20250610_203559_20.txt,523,1,312,208,2
output_CREATIVE PROMPTS_20250610_203606_6.txt,367,2,208,157,0
output_CREATIVE PROMPTS_20250610_203607_21.txt,183,0,102,80,1
output_CREATIVE PROMPTS_20250610_203612_22.txt,41,0,26,15,0
output_CREATIVE PROMPTS_20250610_203624_7.txt,694,8,406,270,10
output_CREATIVE PROMPTS_20250610_203625_23.txt,365,1,229,132,3
output_CREATIVE PROMPTS_20250610_203636_8.txt,293,1,152,135,5
output_CREATIVE PROMPTS_20250610_203638_24.txt,347,19,174,111,43
output_CREATIVE PROMPTS_20250610_203650_25.txt,398,1,255,135,7
output_CREATIVE PROMPTS_20250610_203650_9.txt,469,0,289,166,14
output_CREATIVE PROMPTS_20250610_203701_10.txt,324,3,190,128,3
output_CREATIVE PROMPTS_20250610_203708_26.txt,550,0,361,168,21
output_CREATIVE PROMPTS_20250610_203709_11.txt,179,0,110,69,0
output_CREATIVE PROMPTS_20250610_203720_27.txt,357,0,227,127,3
output_CREATIVE PROMPTS_20250610_203722_12.txt,392,0,227,165,0
output_CREATIVE PROMPTS_20250610_203739_13.txt,588,5,358,218,7
output_CREATIVE PROMPTS_20250610_203741_28.txt,579,1,346,229,3
output_CREATIVE PROMPTS_20250610_203749_29.txt,214,0,125,88,1
output_CREATIVE PROMPTS_20250610_203754_14.txt,557,1,349,207,0
output_CREATIVE PROMPTS_20250610_203801_30.txt,321,0,220,98,3
output_CREATIVE PROMPTS_20250610_203806_15.txt,382,0,213,164,5
output_CREATIVE PROMPTS_20250610_203814_16.txt,202,0,118,84,0
output_CREATIVE PROMPTS_20250610_203832_17.txt,473,9,288,170,6
output_CREATIVE PROMPTS_20250610_203848_18.txt,557,0,358,197,2
output_CREATIVE PROMPTS_20250610_203856_19.txt,169,7,79,79,4
output_CREATIVE PROMPTS_20250610_203908_20.txt,456,0,266,185,5
output_CREATIVE PROMPTS_20250610_203918_21.txt,283,0,164,119,0
output_CREATIVE PROMPTS_20250610_203923_22.txt,50,0,34,16,0
output_CREATIVE PROMPTS_20250610_203936_23.txt,381,3,222,155,1
output_CREATIVE PROMPTS_20250610_203948_24.txt,324,4,188,126,6
output_CREATIVE PROMPTS_20250610_203959_25.txt,347,0,207,137,3
output_CREATIVE PROMPTS_20250610_204017_26.txt,477,0,311,157,9
output_CREATIVE PROMPTS_20250610_204030_27.txt,422,0,264,158,0
output_CREATIVE PROMPTS_20250610_204049_28.txt,563,0,344,213,6
output_CREATIVE PROMPTS_20250610_204058_29.txt,216,0,124,92,0
output_CREATIVE PROMPTS_20250610_204108_30.txt,274,0,181,92,1
output_CREATIVE PROMPTS_20250610_205909_1.txt,594,0,343,224,27
output_CREATIVE PROMPTS_20250610_205923_2.txt,487,0,294,192,1
output_CREATIVE PROMPTS_20250610_205939_3.txt,590,1,338,242,9
output_CREATIVE PROMPTS_20250610_205948_4.txt,261,0,150,109,2
output_CREATIVE PROMPTS_20250610_205959_5.txt,326,6,220,97,3
output_CREATIVE PROMPTS_20250610_210014_6.txt,428,5,253,170,0
output_CREATIVE PROMPTS_20250610_210030_7.txt,604,20,345,223,16
output_CREATIVE PROMPTS_20250610_210042_8.txt,374,1,214,156,3
output_CREATIVE PROMPTS_20250610_210055_9.txt,391,0,234,152,5
output_CREATIVE PROMPTS_20250610_210106_10.txt,304,2,165,132,5
output_CREATIVE PROMPTS_20250610_210118_11.txt,383,1,234,148,0
output_CREATIVE PROMPTS_20250610_210131_12.txt,388,0,243,145,0
output_CREATIVE PROMPTS_20250610_210147_13.txt,564,0,373,185,6
output_CREATIVE PROMPTS_20250610_210201_14.txt,545,0,339,205,1
output_CREATIVE PROMPTS_20250610_210214_15.txt,439,0,251,185,3
output_CREATIVE PROMPTS_20250610_210221_16.txt,125,0,76,49,0
output_CREATIVE PROMPTS_20250610_210239_17.txt,419,5,271,133,10
output_CREATIVE PROMPTS_20250610_210253_18.txt,478,0,280,190,8
output_CREATIVE PROMPTS_20250610_210303_19.txt,273,4,129,137,3
output_CREATIVE PROMPTS_20250610_210317_20.txt,534,1,300,230,3
output_CREATIVE PROMPTS_20250610_210325_21.txt,151,0,80,70,1
output_CREATIVE PROMPTS_20250610_210909_6.txt,258,6,155,94,3
output_CREATIVE PROMPTS_20250610_210924_7.txt,525,22,292,194,17
output_CREATIVE PROMPTS_20250610_210936_8.txt,285,0,171,112,2
output_CREATIVE PROMPTS_20250610_211209_9.txt,571,8,328,221,14
output_CREATIVE PROMPTS_20250610_211221_10.txt,335,2,212,119,2
output_CREATIVE PROMPTS_20250610_211628_11.txt,461,0,284,174,3
output_CREATIVE PROMPTS_20250610_211653_22.txt,61,0,40,21,0
output_CREATIVE PROMPTS_20250610_211721_23.txt,402,4,257,140,1
